"player_id","year","matches_won","total_matches"
200031,"1994",2,5
200032,"2001",30,54
200032,"1997",23,45
200032,"1996",23,43
200032,"1995",8,20
200032,"2003",15,38
200032,"1993",4,9
200032,"1992",0,1
200032,"1994",11,26
200032,"1999",47,72
200032,"2000",33,58
200032,"1991",0,1
200032,"2005",1,2
200032,"2004",18,36
200032,"2002",28,51
200032,"1998",37,64
200033,"2019",25,33
200033,"2010",25,29
200033,"2007",35,45
200033,"2015",53,59
200033,"2013",78,83
200033,"2014",48,58
200033,"2017",8,9
200033,"2018",18,25
200033,"2022",3,7
200033,"2000",37,45
200033,"2021",12,18
200033,"2012",63,69
200033,"1999",41,48
200033,"2006",12,16
200033,"2003",38,41
200033,"2016",38,44
200033,"2001",40,47
200033,"2004",39,50
200033,"2009",50,63
200033,"2005",21,30
200033,"1998",26,37
200033,"1997",3,5
200033,"2002",57,62
200033,"2020",17,23
200033,"2008",44,53
200033,"2011",22,26
200035,"2006",10,25
200035,"1997",10,20
200035,"2003",20,39
200035,"1995",4,10
200035,"1994",3,7
200035,"2005",9,29
200035,"2000",9,24
200035,"1999",19,40
200035,"2004",23,50
200035,"2001",4,13
200035,"1996",4,15
200035,"1998",10,31
200035,"2002",4,10
200036,"2006",11,23
200036,"1998",6,19
200036,"2001",27,53
200036,"2000",17,44
200036,"2007",10,29
200036,"1992",1,3
200036,"2002",24,45
200036,"1993",2,7
200036,"2003",17,41
200036,"1994",2,7
200036,"2004",21,45
200036,"1997",5,9
200036,"1999",18,35
200036,"2005",8,25
200036,"2008",0,2
200036,"1990",2,4
200036,"1995",0,2
200036,"1991",2,9
200036,"1996",0,2
200039,"1995",39,59
200039,"2006",1,8
200039,"2000",42,64
200039,"2002",29,40
200039,"1993",15,32
200039,"1990",0,1
200039,"1999",35,55
200039,"1998",20,39
200039,"2005",1,3
200039,"2004",19,31
200039,"1996",20,29
200039,"2001",16,32
200039,"1991",8,14
200039,"1992",10,25
200039,"1994",28,45
200039,"2003",45,65
200039,"1997",24,45
200040,"1994",11,24
200040,"2006",17,36
200040,"1996",6,18
200040,"2000",31,55
200040,"1991",0,1
200040,"2005",27,43
200040,"2007",0,3
200040,"1998",13,29
200040,"2001",21,42
200040,"1995",8,23
200040,"1999",24,47
200040,"2002",45,73
200040,"2004",31,55
200040,"2003",37,60
200040,"1993",6,8
200040,"1992",1,5
200040,"1997",2,4
200041,"2000",30,52
200041,"2006",10,25
200041,"1994",28,43
200041,"1992",33,50
200041,"1990",31,45
200041,"1998",12,25
200041,"2005",18,34
200041,"1996",20,36
200041,"1999",31,50
200041,"2003",14,27
200041,"1997",17,34
200041,"2004",35,52
200041,"1989",25,41
200041,"2001",20,40
200041,"1987",3,7
200041,"1991",25,43
200041,"1995",28,43
200041,"2002",18,35
200041,"1988",12,27
200041,"1993",10,19
200042,"1998",2,10
200042,"2000",9,22
200042,"1994",4,7
200042,"2003",14,33
200042,"1995",8,19
200042,"1993",2,3
200042,"1992",0,1
200042,"2001",2,8
200042,"2002",11,24
200042,"1996",13,26
200042,"1999",8,17
200042,"2004",7,23
200042,"2005",1,7
200042,"1991",1,2
200042,"1997",10,25
200043,"2000",3,8
200043,"2006",10,28
200043,"2001",10,21
200043,"1999",0,1
200043,"2015",4,6
200043,"2007",35,56
200043,"2008",18,39
200043,"2014",4,13
200043,"2002",11,23
200043,"2016",5,9
200043,"2009",31,51
200043,"2010",9,24
200043,"2005",18,40
200043,"2013",9,17
200043,"2012",7,16
200043,"2003",15,35
200043,"2004",7,15
200043,"2011",14,29
200044,"1995",1,2
200044,"2001",17,40
200044,"2000",18,38
200044,"2002",10,24
200044,"1998",4,23
200044,"2004",21,41
200044,"2005",7,25
200044,"1996",4,6
200044,"2003",20,39
200044,"1999",20,35
200044,"1997",11,29
200046,"2005",17,42
200046,"1996",3,7
200046,"2009",1,9
200046,"2002",30,58
200046,"2000",26,47
200046,"2004",20,42
200046,"2001",43,68
200046,"1998",8,17
200046,"1997",0,1
200046,"2006",27,47
200046,"1999",10,32
200046,"2003",33,58
200046,"2007",18,41
200046,"2008",0,4
200048,"1994",17,36
200048,"2000",31,60
200048,"2001",26,52
200048,"2008",0,3
200048,"1999",37,69
200048,"1995",18,39
200048,"2007",13,30
200048,"2006",16,36
200048,"1997",23,47
200048,"1996",38,62
200048,"2004",26,50
200048,"2005",30,52
200048,"2003",25,51
200048,"2002",24,51
200048,"1998",35,64
200048,"1993",11,19
200049,"1992",50,69
200049,"2000",53,77
200049,"1995",63,73
200049,"1991",40,53
200049,"1999",38,60
200049,"1998",40,61
200049,"1988",16,23
200049,"2002",28,53
200049,"2005",29,48
200049,"1994",55,70
200049,"2004",22,39
200049,"2001",19,34
200049,"1990",42,52
200049,"1996",51,69
200049,"2003",30,51
200049,"1993",71,84
200049,"1997",37,56
200049,"1989",39,49
200050,"1998",3,23
200050,"2005",0,1
200050,"2000",6,23
200050,"1999",10,24
200050,"2004",5,18
200050,"1995",6,8
200050,"1997",13,34
200050,"2003",5,12
200050,"2002",2,8
200050,"2001",5,16
200050,"1996",4,13
200055,"2002",13,29
200055,"2006",6,28
200055,"2000",4,12
200055,"1998",6,19
200055,"1997",3,11
200055,"2004",5,16
200055,"2001",18,41
200055,"1999",16,28
200055,"2005",24,48
200055,"1996",0,1
200055,"2003",4,8
200056,"2010",0,4
200056,"2001",7,12
200056,"2004",24,52
200056,"2008",2,9
200056,"2007",11,30
200056,"2005",13,36
200056,"2000",11,26
200056,"1998",1,3
200056,"1999",4,9
200056,"2003",16,35
200056,"2006",19,37
200056,"2002",16,36
200060,"2001",13,32
200060,"2002",20,38
200060,"2004",12,31
200060,"2007",23,41
200060,"2009",13,29
200060,"1998",1,5
200060,"2005",13,33
200060,"1999",5,14
200060,"2006",15,30
200060,"2000",25,46
200060,"2003",10,26
200060,"2008",13,32
200060,"2011",0,1
200060,"2010",9,26
200062,"1997",5,14
200062,"2000",25,51
200062,"2002",2,10
200062,"1999",16,34
200062,"1998",4,14
200062,"1995",1,3
200062,"2007",2,6
200062,"2006",8,22
200062,"2003",3,5
200062,"1996",1,2
200062,"2001",15,35
200062,"2004",23,44
200062,"2005",13,33
200063,"2004",8,22
200063,"1996",2,4
200063,"2000",23,52
200063,"1998",11,29
200063,"2002",31,62
200063,"1995",1,7
200063,"2005",8,23
200063,"2001",26,56
200063,"2006",0,4
200063,"2003",7,19
200063,"1994",1,3
200063,"1999",16,41
200063,"1997",5,15
200065,"2007",30,46
200065,"2003",53,70
200065,"2002",48,64
200065,"2000",26,39
200065,"1995",0,1
200065,"1998",20,40
200065,"2004",65,77
200065,"2009",27,41
200065,"1997",4,10
200065,"1999",34,49
200065,"1996",2,4
200065,"2008",30,48
200065,"2006",51,66
200065,"2001",47,60
200065,"2005",56,73
200067,"2018",1,5
200067,"2008",35,58
200067,"2002",37,63
200067,"2006",47,72
200067,"2003",30,52
200067,"1998",56,78
200067,"2016",0,1
200067,"2000",35,62
200067,"1997",23,48
200067,"2005",58,83
200067,"2001",23,47
200067,"2009",23,45
200067,"2004",34,58
200067,"2011",6,17
200067,"1996",12,24
200067,"2017",1,2
200067,"2007",51,79
200067,"1995",1,2
200067,"1999",29,52
200067,"2010",28,48
200068,"1996",1,2
200068,"2009",3,6
200068,"2001",21,46
200068,"2006",6,14
200068,"2000",17,37
200068,"2002",7,24
200068,"1999",9,22
200068,"2008",3,13
200068,"2010",1,7
200068,"2007",7,19
200068,"2005",2,11
200068,"1998",0,5
200068,"2003",0,2
200068,"1997",2,4
200068,"2004",4,9
200069,"1999",3,8
200069,"2008",47,70
200069,"2009",30,51
200069,"2013",9,22
200069,"2014",1,6
200069,"2000",12,27
200069,"2001",25,48
200069,"2012",39,59
200069,"2007",39,59
200069,"2003",35,54
200069,"2002",5,10
200069,"2010",32,52
200069,"2011",25,46
200069,"1998",2,4
200069,"2005",56,81
200069,"2004",40,65
200069,"2006",48,68
200071,"2004",1,3
200071,"1995",1,3
200071,"2001",3,8
200071,"1999",7,14
200071,"1997",6,13
200071,"1998",6,19
200071,"2005",0,2
200071,"2000",1,5
200071,"2002",2,5
200071,"1996",0,1
200072,"1996",0,1
200072,"1999",17,39
200072,"2004",6,27
200072,"2008",0,2
200072,"2005",2,4
200072,"2000",24,46
200072,"1993",2,4
200072,"2003",17,41
200072,"2001",17,42
200072,"1998",10,20
200072,"2002",21,42
200072,"2006",1,4
200072,"1994",1,3
200078,"2006",0,2
200078,"1998",3,10
200078,"1996",0,3
200078,"1999",14,27
200078,"2004",3,10
200078,"2000",0,6
200078,"2003",2,3
200078,"2002",13,23
200078,"2001",8,18
200079,"2005",68,77
200079,"2012",20,27
200079,"2002",51,68
200079,"2010",40,47
200079,"2009",13,16
200079,"2000",30,47
200079,"2011",23,30
200079,"2020",0,3
200079,"2003",90,102
200079,"2004",20,24
200079,"2021",0,2
200079,"2007",14,18
200079,"2006",44,57
200079,"1999",16,23
200079,"2001",58,77
200083,"2000",9,33
200083,"2009",0,2
200083,"2011",1,4
200083,"2004",0,7
200083,"1998",3,10
200083,"2006",0,4
200083,"2008",1,2
200083,"2001",15,31
200083,"2005",0,1
200083,"2002",31,54
200083,"1996",0,1
200083,"1997",0,2
200083,"2003",13,40
200083,"1999",13,24
200085,"2000",22,48
200085,"2002",33,59
200085,"1995",16,33
200085,"2005",28,55
200085,"2006",30,55
200085,"2001",30,56
200085,"1998",39,60
200085,"2004",33,58
200085,"2008",26,49
200085,"1997",28,55
200085,"1999",28,52
200085,"1993",3,11
200085,"1994",9,20
200085,"1992",1,5
200085,"1996",28,50
200085,"2009",10,32
200085,"2003",48,73
200085,"2007",17,41
200086,"1990",13,24
200086,"1996",20,36
200086,"2000",25,50
200086,"2005",21,42
200086,"1999",12,20
200086,"1997",21,43
200086,"2003",30,51
200086,"2004",28,53
200086,"1992",28,42
200086,"2002",38,63
200086,"1989",1,4
200086,"1995",38,51
200086,"1993",38,54
200086,"2001",35,59
200086,"1991",21,37
200086,"1994",33,46
200086,"1998",5,15
200087,"2000",5,19
200087,"1999",9,24
200087,"2003",0,1
200087,"1994",0,1
200087,"1997",1,4
200087,"1993",1,2
200087,"2005",0,1
200087,"1996",1,2
200087,"1998",3,11
200087,"2001",6,9
200087,"2002",2,12
200090,"2004",16,44
200090,"1997",0,1
200090,"1999",3,10
200090,"2005",4,10
200090,"1994",0,1
200090,"2001",6,19
200090,"2003",25,51
200090,"2000",3,8
200090,"2002",14,36
200091,"1994",1,3
200091,"1993",0,1
200091,"1997",3,7
200091,"2001",12,21
200091,"2003",1,4
200091,"2005",0,1
200091,"1998",8,22
200091,"1995",4,11
200091,"2000",9,18
200091,"1996",0,2
200091,"2002",3,11
200091,"1999",10,20
200096,"2004",26,43
200096,"2003",24,41
200096,"1991",23,32
200096,"1999",45,65
200096,"2005",43,56
200096,"2001",6,14
200096,"2000",29,40
200096,"1990",6,13
200096,"2006",9,17
200096,"1989",0,3
200096,"1993",38,53
200096,"1995",37,53
200096,"1994",45,63
200096,"1996",19,32
200096,"1998",35,47
200096,"2002",15,29
200096,"1997",47,64
200096,"1992",34,45
200098,"1998",39,56
200098,"2002",20,46
200098,"2001",30,53
200098,"2004",6,17
200098,"2006",1,5
200098,"2003",12,28
200098,"1996",20,34
200098,"2000",26,45
200098,"1999",27,49
200098,"1995",3,4
200098,"2005",4,10
200098,"1997",27,45
200103,"2004",1,3
200103,"2001",11,30
200103,"1997",24,31
200103,"2002",5,19
200103,"2000",1,5
200103,"1998",0,1
200103,"2005",6,16
200103,"2003",5,14
200103,"1999",0,1
200103,"1996",2,5
200104,"2006",20,36
200104,"2009",3,7
200104,"1997",0,1
200104,"2003",23,46
200104,"2007",26,49
200104,"2005",15,35
200104,"2004",30,51
200104,"1998",3,8
200104,"1999",3,18
200104,"2002",20,37
200104,"2000",4,11
200104,"2001",12,27
200104,"2008",5,19
200107,"1998",10,19
200107,"1999",18,32
200107,"1993",2,3
200107,"2004",40,58
200107,"2007",3,5
200107,"2000",31,55
200107,"2001",25,39
200107,"2002",33,58
200107,"2005",3,10
200107,"1995",2,8
200107,"1997",6,21
200107,"2003",35,56
200107,"1996",13,26
200107,"2006",10,19
200107,"1994",5,13
200108,"2003",49,74
200108,"2008",56,73
200108,"2004",40,63
200108,"2010",41,60
200108,"1998",0,2
200108,"1997",0,1
200108,"2005",46,69
200108,"2009",56,74
200108,"2000",38,58
200108,"1999",12,24
200108,"2001",39,62
200108,"2002",39,66
200108,"2006",48,70
200108,"2007",41,59
200109,"2003",30,48
200109,"1995",0,2
200109,"2000",31,52
200109,"1998",12,29
200109,"2001",21,45
200109,"1997",5,15
200109,"1996",7,19
200109,"2005",41,68
200109,"1999",32,55
200109,"2009",4,15
200109,"2002",38,64
200109,"2008",13,28
200109,"2006",17,45
200109,"2004",37,62
200109,"2007",18,38
200110,"2000",23,43
200110,"1998",6,9
200110,"1997",5,6
200110,"2003",23,41
200110,"2005",12,25
200110,"1999",22,34
200110,"1996",4,5
200110,"1995",2,5
200110,"2002",18,31
200110,"2004",29,49
200110,"1994",0,2
200111,"2000",5,17
200111,"2001",19,36
200111,"2004",7,20
200111,"2005",1,2
200111,"1999",4,6
200111,"2002",8,16
200111,"2003",21,39
200117,"2000",20,38
200117,"1998",10,23
200117,"1994",0,1
200117,"1993",1,3
200117,"2001",14,33
200117,"2004",3,6
200117,"2002",5,13
200117,"1999",15,33
200117,"2006",7,27
200117,"2005",22,43
200117,"2007",1,2
200118,"1999",12,30
200118,"2003",19,37
200118,"2010",0,2
200118,"2005",10,28
200118,"2008",9,21
200118,"2000",8,16
200118,"1996",9,25
200118,"2007",11,25
200118,"2004",12,29
200118,"1994",0,4
200118,"1993",6,16
200118,"2006",15,28
200118,"2001",13,31
200118,"2002",19,40
200118,"1992",1,5
200118,"1995",11,24
200118,"1998",22,38
200118,"1991",2,4
200118,"1990",0,1
200118,"1997",18,28
200118,"2009",3,8
200120,"2002",53,80
200120,"2004",9,26
200120,"2010",1,6
200120,"2009",10,19
200120,"2012",3,12
200120,"2006",0,2
200120,"2011",15,31
200120,"1999",15,27
200120,"2001",53,76
200120,"1998",2,3
200120,"2005",2,7
200120,"2003",28,58
200120,"2008",1,4
200120,"2000",35,55
200121,"2005",7,32
200121,"2002",7,21
200121,"2001",4,10
200121,"2004",16,38
200121,"2003",7,20
200121,"2007",2,10
200121,"2006",1,5
200121,"2000",3,19
200121,"2008",0,3
200121,"2009",0,1
200122,"2005",2,5
200122,"2003",24,50
200122,"2002",27,51
200122,"2000",10,27
200122,"2001",21,39
200122,"1998",2,4
200122,"2004",9,35
200122,"1999",13,23
200123,"2000",9,25
200123,"1999",7,21
200123,"2003",17,34
200123,"1996",1,3
200123,"2002",9,28
200123,"1998",4,8
200123,"2004",13,30
200123,"2001",18,44
200123,"2005",3,14
200123,"1995",1,5
200123,"1997",3,10
200124,"2008",4,13
200124,"1993",3,4
200124,"1995",1,2
200124,"2003",1,2
200124,"2010",3,4
200124,"2011",4,11
200124,"2007",10,24
200124,"2004",17,32
200124,"2002",30,59
200124,"2013",1,4
200124,"2000",33,60
200124,"2014",0,3
200124,"2005",7,22
200124,"2012",1,4
200124,"1997",1,6
200124,"1998",7,10
200124,"1999",22,46
200124,"2006",5,15
200124,"1991",2,2
200124,"2001",34,63
200124,"1994",0,2
200124,"1996",6,12
200124,"1992",0,3
200124,"2009",1,4
200126,"1998",0,1
200126,"1999",0,2
200126,"2000",4,11
200126,"2004",7,20
200126,"2001",8,22
200126,"2005",6,20
200126,"2003",3,14
200126,"2002",9,27
200128,"1995",33,47
200128,"1993",33,49
200128,"2008",19,26
200128,"1994",48,64
200128,"2001",64,74
200128,"2007",18,19
200128,"1999",61,73
200128,"1991",1,3
200128,"2000",60,74
200128,"2003",48,63
200128,"2005",60,71
200128,"2004",64,74
200128,"1997",59,75
200128,"2006",21,29
200128,"2002",26,35
200128,"1996",51,66
200128,"1992",2,7
200128,"1998",70,85
200293,"1980",92,105
200293,"1991",53,62
200293,"2002",1,2
200293,"1986",89,92
200293,"1976",42,60
200293,"1984",78,80
200293,"1985",84,89
200293,"1981",93,109
200293,"1973",20,37
200293,"1988",70,77
200293,"1978",80,90
200293,"1982",93,97
200293,"1989",73,81
200293,"1987",59,67
200293,"2005",0,1
200293,"1974",43,64
200293,"1977",69,85
200293,"1994",33,47
200293,"1979",97,110
200293,"1990",52,59
200293,"1975",89,111
200293,"1972",1,2
200293,"2004",1,5
200293,"1993",46,54
200293,"1992",38,46
200293,"1983",93,94
200554,"1994",44,67
200554,"1996",41,61
200554,"1999",0,1
200554,"2005",0,1
200554,"1998",3,13
200554,"1986",0,1
200554,"1988",25,43
200554,"1993",26,46
200554,"1995",37,52
200554,"2007",1,4
200554,"1989",16,39
200554,"1991",24,42
200554,"1990",21,39
200554,"1992",31,53
200554,"2008",0,1
200554,"1997",35,62
200554,"2006",2,5
200554,"1987",5,12
200617,"2012",4,19
200617,"2010",24,43
200617,"1992",29,43
200617,"2008",0,1
200617,"1996",36,52
200617,"2009",6,17
200617,"1991",13,24
200617,"1993",25,36
200617,"2017",0,1
200617,"1995",41,53
200617,"2013",13,30
200617,"1989",6,11
200617,"2014",10,23
200617,"2011",7,31
200617,"1990",11,19
200617,"2015",3,9
200617,"1994",33,47
200695,"1999",3,10
200695,"1997",3,4
200695,"1994",6,9
200695,"1993",2,4
200695,"1998",1,4
200695,"2000",1,5
200695,"1995",12,26
200695,"1996",4,14
200695,"1992",2,6
200695,"2005",0,1
200697,"1996",13,28
200697,"1993",3,4
200697,"1995",1,6
200697,"1998",5,14
200697,"1999",0,3
200697,"2000",3,8
200697,"2004",2,4
200697,"2003",7,24
200697,"1997",0,1
200697,"1994",7,21
200697,"2001",10,26
200697,"2005",2,3
200697,"2002",32,58
200700,"1994",21,41
200700,"2002",42,71
200700,"1989",3,6
200700,"2005",25,48
200700,"2004",44,69
200700,"2001",43,69
200700,"1990",3,7
200700,"1998",42,68
200700,"1999",33,60
200700,"2003",25,50
200700,"1993",9,21
200700,"1997",22,43
200700,"1991",9,18
200700,"1992",5,15
200700,"1995",20,38
200700,"2000",22,42
200700,"1996",23,46
200707,"1996",0,2
200707,"2006",0,2
200707,"1994",6,18
200707,"1995",1,6
200707,"2005",1,3
200707,"1992",0,2
200707,"2001",5,7
200707,"1993",8,13
200709,"2010",6,18
200709,"1992",1,3
200709,"2002",14,37
200709,"1993",8,17
200709,"2008",9,25
200709,"1999",0,1
200709,"2006",0,1
200709,"2000",5,10
200709,"2004",1,3
200709,"2001",19,43
200709,"2003",3,18
200709,"2009",8,18
200709,"1991",3,6
200709,"2007",4,7
200709,"1994",5,8
200713,"1993",0,1
200713,"2001",0,3
200713,"2005",1,4
200713,"1994",2,5
200713,"2002",3,4
200713,"2000",3,7
200713,"1997",11,23
200713,"1995",1,6
200713,"2004",2,9
200713,"2003",1,3
200713,"1998",9,27
200713,"1996",7,13
200713,"1999",2,6
200720,"2005",17,37
200720,"2003",4,14
200720,"1996",6,15
200720,"1997",8,12
200720,"2001",1,5
200720,"2002",1,3
200720,"1995",3,9
200720,"2006",0,1
200720,"1992",0,1
200720,"2004",7,17
200720,"1994",0,1
200720,"2000",2,3
200727,"1999",7,17
200727,"2004",1,9
200727,"1995",10,23
200727,"2000",0,3
200727,"1998",1,4
200727,"1994",4,10
200727,"2002",17,45
200727,"2005",0,2
200727,"2003",7,21
200727,"1991",1,2
200727,"1993",2,5
200727,"1996",5,21
200727,"2001",9,23
200729,"1996",6,23
200729,"1997",3,8
200729,"2004",9,25
200729,"1995",13,24
200729,"2003",0,6
200729,"2005",5,15
200733,"2006",0,1
200733,"1996",6,12
200733,"1998",0,1
200733,"2002",0,1
200733,"2004",0,1
200733,"1997",7,15
200733,"1999",16,18
200735,"1995",0,2
200735,"2005",0,1
200735,"2002",2,5
200735,"1998",11,26
200735,"2004",1,2
200735,"1999",7,21
200735,"2001",14,18
200735,"2003",0,2
200735,"1996",3,10
200735,"1997",5,17
200746,"1996",1,5
200746,"2001",0,1
200746,"2009",0,1
200746,"2008",1,6
200746,"2007",4,18
200746,"1998",2,8
200746,"2006",4,15
200746,"2005",3,11
200746,"1999",2,5
200746,"1997",0,2
200748,"1998",53,66
200748,"2021",3,12
200748,"1995",2,5
200748,"2004",44,58
200748,"2020",1,9
200748,"2010",38,45
200748,"2011",8,12
200748,"2022",0,4
200748,"2013",20,32
200748,"2000",41,45
200748,"2008",40,51
200748,"1999",62,75
200748,"2006",13,19
200748,"2002",59,68
200748,"1996",2,7
200748,"2018",19,31
200748,"2023",3,10
200748,"2019",18,32
200748,"2024",0,2
200748,"2009",38,54
200748,"2012",24,33
200748,"2016",26,41
200748,"2001",50,56
200748,"2007",50,60
200748,"1994",1,2
200748,"2003",26,31
200748,"2014",29,43
200748,"2005",37,48
200748,"1997",20,33
200748,"2015",41,55
200748,"2017",38,53
200751,"1999",3,8
200751,"2004",5,13
200751,"2003",9,22
200751,"2007",2,6
200751,"2006",3,12
200751,"1998",3,4
200751,"2005",2,5
200751,"2001",11,15
200751,"2002",2,6
200753,"2005",0,1
200753,"2004",0,1
200753,"2001",1,2
200753,"2000",4,8
200753,"1997",9,16
200753,"1999",0,1
200753,"2003",0,1
200753,"1998",9,16
200753,"1996",3,9
200753,"2002",3,5
200754,"2007",12,39
200754,"2010",12,35
200754,"2005",19,43
200754,"2004",12,33
200754,"2011",6,26
200754,"2008",22,48
200754,"2009",13,35
200754,"2000",2,5
200754,"2006",19,46
200754,"1999",0,4
200754,"2001",7,23
200754,"2003",14,35
200754,"1996",0,1
200754,"2012",3,10
200754,"1998",0,1
200754,"2002",21,37
200754,"2013",1,3
200764,"2009",1,3
200764,"2010",0,4
200764,"2005",13,21
200764,"2001",16,36
200764,"2002",33,53
200764,"2004",37,55
200764,"2008",2,3
200764,"2011",1,5
200764,"2003",23,44
200764,"2007",1,7
200764,"2006",0,2
200764,"2000",3,8
200765,"1997",2,4
200765,"1999",1,4
200765,"2000",4,13
200765,"2002",1,4
200765,"2003",3,9
200765,"2008",2,3
200765,"2011",0,1
200765,"2012",1,4
200765,"2001",2,7
200765,"2009",2,5
200766,"1999",0,2
200766,"2005",1,5
200766,"2000",8,20
200766,"2003",0,2
200766,"2004",2,9
200766,"2002",5,25
200766,"2001",21,45
200770,"2011",0,1
200770,"2002",1,4
200770,"2008",6,17
200770,"2005",8,21
200770,"2000",0,1
200770,"2006",1,5
200770,"2010",1,5
200770,"2009",5,11
200770,"2004",7,24
200770,"2007",4,9
200770,"2003",12,27
200772,"1999",10,16
200772,"2005",37,57
200772,"2007",0,2
200772,"2003",46,68
200772,"2001",12,26
200772,"2002",46,73
200772,"2004",56,74
200772,"2000",16,34
200772,"2006",31,49
200773,"2006",5,19
200773,"2009",2,9
200773,"2002",11,23
200773,"2007",2,8
200773,"2000",1,3
200773,"1999",1,3
200773,"2012",11,21
200773,"2008",0,2
200773,"2010",0,3
200773,"2015",0,1
200773,"2004",3,13
200773,"2011",2,8
200773,"2003",12,27
200773,"2005",5,19
200773,"2001",5,11
200773,"2013",2,7
200776,"1999",4,6
200776,"2008",1,4
200776,"2001",0,1
200776,"2007",0,2
200776,"2002",0,1
200776,"2003",0,1
200776,"2000",0,4
200776,"2005",2,5
200776,"2004",0,2
200777,"2003",7,20
200777,"1999",2,4
200777,"2005",4,18
200777,"2004",21,45
200777,"2000",7,12
200777,"2007",0,1
200777,"2002",13,36
200777,"2001",20,42
201083,"1999",1,2
201083,"2001",23,44
201083,"2003",6,22
201083,"2000",13,23
201083,"2002",21,45
201083,"2005",1,3
201085,"1997",14,18
201085,"2000",13,24
201085,"1999",4,9
201085,"1996",13,15
201085,"1998",0,3
201085,"2006",4,19
201085,"2001",9,31
201085,"2005",25,50
201085,"2002",5,15
201085,"2003",25,40
201085,"2004",21,43
201086,"2007",6,13
201086,"2006",1,2
201086,"2012",7,23
201086,"2002",7,20
201086,"2008",10,16
201086,"2013",2,4
201086,"2010",7,18
201086,"2009",1,7
201086,"2011",18,34
201086,"2001",4,12
201086,"2003",0,2
201086,"2000",0,5
201086,"2019",1,4
201087,"2001",1,3
201087,"2005",13,36
201087,"2008",0,1
201087,"2006",5,16
201087,"1999",4,9
201087,"2004",13,25
201087,"2010",0,1
201087,"2002",1,6
201087,"1994",0,1
201087,"1998",1,4
201087,"2003",1,6
201087,"2000",3,12
201201,"1999",1,2
201201,"2007",1,3
201201,"1998",2,4
201201,"1997",11,14
201201,"2000",2,3
201201,"2003",0,2
201204,"1997",1,1
201204,"2001",31,55
201204,"2005",1,2
201204,"1999",1,4
201204,"2003",25,44
201204,"2007",0,5
201204,"2006",8,12
201204,"1998",2,4
201204,"2002",19,40
201204,"1996",2,3
201204,"2008",3,5
201204,"2000",15,24
201204,"2004",1,2
201207,"2002",2,6
201207,"2003",4,13
201207,"2004",0,2
201207,"2005",0,1
201207,"2001",0,1
201207,"2000",0,1
201209,"2007",0,2
201209,"2000",2,3
201209,"1999",3,4
201209,"2003",0,3
201209,"2010",0,2
201209,"1996",3,5
201209,"1992",0,3
201209,"2002",4,16
201209,"1997",4,5
201209,"1995",2,4
201209,"1993",0,4
201209,"2004",7,10
201209,"2006",5,10
201209,"2001",9,22
201209,"2005",2,12
201209,"2009",1,2
201209,"2008",1,4
201209,"1998",2,3
201211,"2001",0,3
201211,"2004",1,5
201211,"2007",2,9
201211,"2006",2,6
201211,"2000",0,1
201211,"2008",0,1
201212,"2006",39,64
201212,"2012",22,47
201212,"2007",30,55
201212,"1999",0,1
201212,"2010",41,64
201212,"2000",10,15
201212,"2008",25,48
201212,"2016",13,27
201212,"2014",14,38
201212,"2009",39,64
201212,"2003",31,55
201212,"2015",9,26
201212,"2005",41,64
201212,"2013",25,50
201212,"2004",37,62
201212,"2002",22,46
201212,"2018",0,5
201212,"2011",35,57
201212,"2001",23,44
201212,"2017",12,27
201277,"2008",0,2
201277,"1993",2,7
201277,"1994",3,8
201277,"2005",2,4
201281,"2001",0,3
201281,"2006",12,28
201281,"2010",0,2
201281,"2005",12,27
201281,"1999",0,1
201281,"2004",17,36
201281,"2009",0,2
201281,"2007",11,27
201281,"2008",0,1
201281,"2002",13,24
201281,"2003",20,41
201281,"1998",1,2
201284,"2010",2,3
201284,"2004",2,5
201284,"2001",15,39
201284,"2003",7,20
201284,"2007",7,25
201284,"2008",3,9
201284,"2009",1,3
201284,"2006",3,10
201284,"1999",0,1
201284,"1995",0,1
201284,"2002",13,35
201284,"2000",7,14
201284,"2005",0,4
201286,"2005",29,53
201286,"2011",35,57
201286,"2012",23,49
201286,"2003",13,25
201286,"2008",42,68
201286,"2004",26,52
201286,"2014",0,4
201286,"2013",8,27
201286,"2009",33,61
201286,"2010",19,45
201286,"2002",7,9
201286,"2006",37,62
201286,"2000",2,7
201286,"2007",28,53
201286,"2001",18,39
201287,"2010",25,42
201287,"2002",0,4
201287,"2011",27,44
201287,"2001",10,26
201287,"2007",2,4
201287,"2013",1,2
201287,"2006",5,11
201287,"2008",7,16
201287,"2009",30,49
201287,"2012",6,19
201289,"2002",1,5
201289,"1999",1,5
201289,"2008",0,1
201289,"2006",0,1
201289,"2003",0,1
201289,"2001",0,2
201289,"2000",2,6
201289,"2004",0,3
201290,"1999",0,1
201290,"2011",41,70
201290,"2004",25,50
201290,"2005",38,63
201290,"2013",24,49
201290,"2010",35,59
201290,"2001",23,41
201290,"2008",22,42
201290,"2009",39,64
201290,"2006",40,65
201290,"2003",28,51
201290,"2002",53,78
201290,"2016",1,10
201290,"2007",54,82
201290,"2017",2,3
201290,"2012",29,54
201290,"2015",16,35
201290,"2000",7,15
201290,"2014",16,40
201291,"2008",17,28
201291,"2003",1,3
201291,"2000",4,10
201291,"2006",6,11
201291,"2004",4,10
201291,"2010",4,11
